f_property_type,f_room_type,f_room_type2,f_neighbourhood_cleansed,n_accommodates,n_bathrooms,n_bedrooms,n_beds,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_availability_365,n_days_sincelast,d_backyard,d_backyard1,d_baking_sheet,d_baking_sheet1,d_barbecue_utensils,d_barbecue_utensils1,d_bathtub,d_bathtub1,d_bed_linens,d_bed_linens1,d_board_games,d_board_games1,d_building_staff,d_building_staff1,d_carbon_monoxide_alarm,d_carbon_monoxide_alarm1,d_cleaning_before_checkout,d_cleaning_before_checkout1,d_cleaning_products,d_cleaning_products1,d_cooking_basics,d_cooking_basics1,d_dining_table,d_dining_table1,d_dishes_and_silverware,d_dishes_and_silverware1,d_drying_rack_for_clothing,d_drying_rack_for_clothing1,d_elevator,d_elevator1,d_essentials,d_essentials1,d_ethernet_connection,d_ethernet_connection1,d_ev_charger,d_ev_charger1,d_extra_pillows_and_blankets,d_extra_pillows_and_blankets1,d_fire_extinguisher,d_fire_extinguisher1,d_first_aid_kit,d_first_aid_kit1,d_freezer,d_freezer1,d_hangers,d_hangers1,d_host_greets_you,d_host_greets_you1,d_hot_tub,d_hot_tub1,d_hot_water,d_hot_water1,d_hot_water_kettle,d_hot_water_kettle1,d_keypad,d_keypad1,d_laundromat_nearby,d_host_is_superhost,d_host_identity_verified,price,id,neighbourhood_cleansed,room_type,property_type,flag_review_scores_rating,flag_reviews_per_month,flag_days_sincelast,f_bathroom,f_bedroom,ln_bed,f_beds,f_review_scores_rating,f_number_of_reviews,f_minimum_nights
unit,Entire home/apt,Entire/Apt,NA,2,1.5,1,1,5,10,0.22,2,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,83,23265500,Landstra§e,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,5,1,2,3,4.89,75,1.67,5,147,5,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,77,23268694,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,3,2
unit,Entire home/apt,Entire/Apt,Favoriten,6,1,1,4,4.86,51,1.1,2,36,657,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,58,23269339,Favoriten,Entire home/apt,unit,0,0,0,1,2,1.3862943611198906,2,3,3,1
unit,Entire home/apt,Entire/Apt,Josefstadt,4,1,2,2,5,31,0.7,3,27,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,161,23269598,Josefstadt,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,1
unit,Entire home/apt,Entire/Apt,Favoriten,2,1,1,1,4.54,14,0.31,7,365,69,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,45,23281143,Favoriten,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,2
unit,Entire home/apt,Entire/Apt,Hernals,2,1,1,1,4.73,154,3.38,3,178,38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,40,23287068,Hernals,Entire home/apt,unit,0,0,0,1,2,0,1,3,3,1
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,4,1,1,2,4.9,105,2.31,3,82,18,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,43,23291672,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,3,1
unit,Entire home/apt,Entire/Apt,NA,6,1,2,3,4.73,89,1.98,2,52,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,115,23298080,Landstra§e,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,3,1
unit,Entire home/apt,Entire/Apt,Leopoldstadt,4,1,1,2,4.93,136,2.97,5,343,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,64,23303295,Leopoldstadt,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,3,2
unit,Entire home/apt,Entire/Apt,Innere Stadt,4,1,1,1,5,7,0.15,3,255,49,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,121,23319810,Innere Stadt,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,NA,2,1,1,1,5,6,0.13,7,0,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,40,23320084,Landstra§e,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,2
unit,Entire home/apt,Entire/Apt,Liesing,3,1,1,3,4.83,0,0.72,30,365,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,56,23324521,Liesing,Entire home/apt,unit,1,1,1,1,2,1.0986122886681098,2,3,1,3
unit,Entire home/apt,Entire/Apt,Alsergrund,6,1.5,3,1,4.71,207,4.49,1,172,80,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,60,23333467,Alsergrund,Entire home/apt,unit,0,0,0,1,2,0,1,3,3,1
unit,Entire home/apt,Entire/Apt,NA,6,1,3,4,4.58,33,0.73,7,224,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,102,23333753,Landstra§e,Entire home/apt,unit,0,0,0,1,2,1.3862943611198906,2,3,2,2
unit,Entire home/apt,Entire/Apt,Ottakring,2,1,1,1,4.55,20,0.43,1,257,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,69,23333971,Ottakring,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,NA,4,1.5,2,2,5,26,0.59,5,1,1061,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,140,23334650,Landstra§e,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,2
(condo),Entire home/apt,Entire/Apt,Margareten,2,1,1,1,5,1,0.02,1,0,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,23346050,Margareten,Entire home/apt,(condo),0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Neubau,4,1,1,2,5,2,0.04,1,215,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,134,23348496,Neubau,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,1
unit,Entire home/apt,Entire/Apt,Margareten,2,1,1,1,4.77,22,0.49,2,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,69,23365782,Margareten,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Innere Stadt,6,1,2,2,4.77,127,2.75,2,77,22,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,175,23375159,Innere Stadt,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,3,1
unit,Entire home/apt,Entire/Apt,Margareten,3,1,1,1,4.68,28,0.64,2,0,103,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,44,23385280,Margareten,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,NA,6,1,2,3,4.88,106,2.35,90,0,883,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,109,23389015,Landstra§e,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,3,3
unit,Entire home/apt,Entire/Apt,Favoriten,2,1,1,1,5,5,0.12,4,83,707,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,85,23409867,Favoriten,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
(condo),Entire home/apt,Entire/Apt,Penzing,6,1.5,2,4,4.95,39,0.93,2,230,60,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,80,23412341,Penzing,Entire home/apt,(condo),0,0,0,1,2,1.3862943611198906,2,3,3,1
unit,Entire home/apt,Entire/Apt,NA,4,1,1,1,4.93,80,1.76,4,0,612,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,19,23423358,Landstra§e,Entire home/apt,unit,0,0,0,1,2,0,1,3,3,1
unit,Entire home/apt,Entire/Apt,D<U+009A>bling,6,2,3,3,4.83,0,0.72,1,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,250,23441575,D<U+009A>bling,Entire home/apt,unit,1,1,1,2,2,1.0986122886681098,2,3,1,1
unit,Entire home/apt,Entire/Apt,Ottakring,2,1,1,1,4.3,33,0.74,1,0,753,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,59,23458543,Ottakring,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,D<U+009A>bling,4,1,1,3,4.84,109,2.37,3,134,265,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,45,23462154,D<U+009A>bling,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,3,1
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,6,1.5,2,3,4.81,199,4.35,1,188,19,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,69,23462756,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,3,1
unit,Entire home/apt,Entire/Apt,Meidling,4,1.5,1,2,4.97,67,1.49,2,10,15,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,41,23464564,Meidling,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,3,1
unit,Entire home/apt,Entire/Apt,Leopoldstadt,4,1.5,1,2,4.67,76,1.66,3,173,36,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,59,23465113,Leopoldstadt,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,3,1
(condo),Entire home/apt,Entire/Apt,Neubau,4,1,0,2,4,4,0.1,1,0,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,29,23473330,Neubau,Entire home/apt,(condo),0,0,0,1,1,0.6931471805599453,1,3,2,1
unit,Entire home/apt,Entire/Apt,Wieden,4,1.5,3,3,5,14,0.31,5,0,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,120,23476716,Wieden,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,2,2
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,2,1,1,1,4.94,48,1.07,3,67,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,60,23478931,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit,0,0,0,1,2,0,1,3,3,1
unit,Entire home/apt,Entire/Apt,Innere Stadt,3,1,1,2,4.38,240,5.26,120,364,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,75,23479180,Innere Stadt,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,3,3
unit,Entire home/apt,Entire/Apt,D<U+009A>bling,2,1,0,1,5,3,0.07,2,0,1327,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,39,23494036,D<U+009A>bling,Entire home/apt,unit,0,0,0,1,1,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Wieden,2,1,1,2,5,4,0.09,8,168,799,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,40,23517119,Wieden,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,3
unit,Entire home/apt,Entire/Apt,W<U+008A>hring,4,1,2,4,4.83,0,0.72,4,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,23521212,W<U+008A>hring,Entire home/apt,unit,1,1,1,1,2,1.3862943611198906,2,3,1,1
unit,Entire home/apt,Entire/Apt,Alsergrund,4,1,2,2,4.92,12,0.27,2,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,78,23536765,Alsergrund,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,1
unit,Entire home/apt,Entire/Apt,Innere Stadt,6,1,2,2,4.79,97,2.15,2,73,23,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,203,23543556,Innere Stadt,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,3,1
unit,Entire home/apt,Entire/Apt,Wieden,3,1,1,1,4.9,10,0.23,2,0,831,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,49,23546717,Wieden,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Penzing,4,1.5,3,4,4.81,16,0.39,5,321,47,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,65,23552785,Penzing,Entire home/apt,unit,0,0,0,1,2,1.3862943611198906,2,3,2,2
unit,Entire home/apt,Entire/Apt,Alsergrund,2,1,1,1,4.96,29,0.63,2,0,721,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,44,23557180,Alsergrund,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Favoriten,2,1,1,1,4.5,64,1.47,2,113,47,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,23558400,Favoriten,Entire home/apt,unit,0,0,0,1,2,0,1,3,3,1
unit,Entire home/apt,Entire/Apt,Favoriten,4,1,2,2,4.57,54,1.21,2,113,37,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40,23558406,Favoriten,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,3,1
unit,Entire home/apt,Entire/Apt,Favoriten,6,1,2,3,4.42,43,0.97,2,113,129,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49,23558409,Favoriten,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,3,1
unit,Entire home/apt,Entire/Apt,Favoriten,6,1,2,3,3.83,6,0.13,2,78,95,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,55,23570029,Favoriten,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,2,2,1
unit,Entire home/apt,Entire/Apt,Ottakring,6,1,2,3,4.84,25,0.61,2,111,74,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,47,23570077,Ottakring,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,2,1
unit,Entire home/apt,Entire/Apt,Ottakring,4,1,1,2,4.5,32,0.72,2,113,109,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37,23570081,Ottakring,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,1
unit,Entire home/apt,Entire/Apt,Ottakring,4,1,2,2,4.38,37,0.93,2,113,25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37,23570191,Ottakring,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,3,1
unit,Entire home/apt,Entire/Apt,Ottakring,2,1,1,1,4.4,5,0.11,2,95,171,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,23570246,Ottakring,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Ottakring,4,1,1,2,4.4,87,1.97,2,113,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,23570278,Ottakring,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,3,1
unit,Entire home/apt,Entire/Apt,Favoriten,6,1,2,3,4.21,33,0.73,2,113,52,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,47,23571095,Favoriten,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,2,1
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,2,1,1,1,4.63,16,0.36,2,336,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,60,23584729,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit,0,0,0,1,2,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Wieden,6,1.5,2,3,4.65,18,0.4,2,0,773,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,149,23586018,Wieden,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,2,1
unit,Entire home/apt,Entire/Apt,Alsergrund,6,1,1,3,4.92,213,4.66,1,354,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,64,23588713,Alsergrund,Entire home/apt,unit,0,0,0,1,2,1.0986122886681098,2,3,3,1
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,4,1,0,3,4.42,102,2.27,3,361,32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,51,23593327,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit,0,0,0,1,1,1.0986122886681098,2,3,3,1
(condo),Entire home/apt,Entire/Apt,Josefstadt,2,1.5,0,1,4.95,19,0.5,4,126,708,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,50,23605075,Josefstadt,Entire home/apt,(condo),0,0,0,1,1,0,1,3,2,1
unit,Entire home/apt,Entire/Apt,Rudolfsheim-F<U+009F>nfhaus,4,1,1,2,4.86,7,0.29,14,222,31,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,40,23607582,Rudolfsheim-F<U+009F>nfhaus,Entire home/apt,unit,0,0,0,1,2,0.6931471805599453,1,3,2,3
unit,Entire home/apt,Entire/Apt,Leopoldstadt,4,1,3,6,0,1,0.02,7,0,1374,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,65,23608273,Leopoldstadt,Entire home/apt,unit,0,0,0,1,2,1.791759469228055,3,1,2,2
